Numero animale;Gruppo;Data evento;Tipo;Descrizione;Data uscita;Utente;Data;Tempo;Mese;Anno;Mese Anno
840;Asciutte;2020-06-15 07:37:25.323;Cambio gruppo;5, Asciutte -> 1, VMS 1;;Nicola;2020-06-15;07:37:25.323000;6;2020;2020-06
631;VMS 1;2020-06-15 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;User1;2020-06-15;00:00:00.010000;6;2020;2020-06
837;VMS 1;2020-06-15 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;User1;2020-06-15;00:00:00.010000;6;2020;2020-06
631;VMS 1;2020-06-15 00:00:00.007;Calore;Herd Navigator;;User1;2020-06-15;00:00:00.007000;6;2020;2020-06
837;VMS 1;2020-06-15 00:00:00.007;Calore;Herd Navigator;;User1;2020-06-15;00:00:00.007000;6;2020;2020-06
840;Asciutte;2020-06-15 00:00:00.000;Parto;Normale;;Nicola;2020-06-15;00:00:00;6;2020;2020-06
972;VMS 4;2020-06-14 19:30:43.533;Note;Generale;;Nicola;2020-06-14;19:30:43.533000;6;2020;2020-06
868;VMS 4;2020-06-14 19:30:23.220;Note;Generale;;Nicola;2020-06-14;19:30:23.220000;6;2020;2020-06
857;VMS 4;2020-06-14 19:29:58.230;Note;Generale;2021-04-01 14:44:41.973;Nicola;2020-06-14;19:29:58.230000;6;2020;2020-06
985;VMS 1;2020-06-14 19:28:54.490;Asciutta;Dry Off;2021-11-16 15:50:13.177;Nicola;2020-06-14;19:28:54.490000;6;2020;2020-06
985;VMS 1;2020-06-14 19:28:50.137;Cambio gruppo;1, VMS 1 -> 5, Asciutte;2021-11-16 15:50:13.177;Nicola;2020-06-14;19:28:50.137000;6;2020;2020-06
838;VMS 1;2020-06-14 19:28:40.777;Asciutta;Dry Off;2020-11-30 16:49:50.297;Nicola;2020-06-14;19:28:40.777000;6;2020;2020-06
838;VMS 1;2020-06-14 19:28:34.973;Cambio gruppo;1, VMS 1 -> 5, Asciutte;2020-11-30 16:49:50.297;Nicola;2020-06-14;19:28:34.973000;6;2020;2020-06
65;VMS 2;2020-06-14 11:47:05.893;Note;Generale;;Nicola;2020-06-14;11:47:05.893000;6;2020;2020-06
828;Asciutte;2020-06-13 09:44:14.077;Cambio gruppo;5, Asciutte -> 1, VMS 1;;Nicola;2020-06-13;09:44:14.077000;6;2020;2020-06
858;Asciutte;2020-06-13 09:43:49.803;Cambio gruppo;1, VMS 1 -> 5, Asciutte;;Nicola;2020-06-13;09:43:49.803000;6;2020;2020-06
858;Asciutte;2020-06-13 09:13:16.683;Cambio gruppo;5, Asciutte -> 1, VMS 1;;Nicola;2020-06-13;09:13:16.683000;6;2020;2020-06
440;Asciutte;2020-06-13 09:12:21.777;Cambio gruppo;5, Asciutte -> 1, VMS 1;;Nicola;2020-06-13;09:12:21.777000;6;2020;2020-06
440;Asciutte;2020-06-13 00:00:00.000;Parto;"Normale; 626189";;Nicola;2020-06-13;00:00:00;6;2020;2020-06
828;Asciutte;2020-06-13 00:00:00.000;Parto;Normale;;Nicola;2020-06-13;00:00:00;6;2020;2020-06
626189;Vitelli;2020-06-13 00:00:00.000;Ingresso;Nascita;;User1;2020-06-13;00:00:00;6;2020;2020-06
859;Asciutte;2020-06-12 17:40:24.610;Cambio gruppo;5, Asciutte -> 1, VMS 1;;Nicola;2020-06-12;17:40:24.610000;6;2020;2020-06
85;Giovenche;2020-06-12 09:23:40.340;Cambio ID;472483 -> 85;;Nicola;2020-06-12;09:23:40.340000;6;2020;2020-06
85;Giovenche;2020-06-12 09:23:40.340;Cambio ID del transponder; -> 4857;;;2020-06-12;09:23:40.340000;6;2020;2020-06
84;Giovenche;2020-06-12 09:19:39.827;Cambio ID;472439 -> 84;2022-04-28 19:05:04.797;Nicola;2020-06-12;09:19:39.827000;6;2020;2020-06
84;Giovenche;2020-06-12 09:19:39.827;Cambio ID del transponder; -> 7338;2022-04-28 19:05:04.797;;2020-06-12;09:19:39.827000;6;2020;2020-06
85;Giovenche;2020-06-12 09:19:02.210;Cambio gruppo;22, Giovenche -> 2, VMS 2;;Nicola;2020-06-12;09:19:02.210000;6;2020;2020-06
84;Giovenche;2020-06-12 09:14:39.857;Cambio gruppo;22, Giovenche -> 2, VMS 2;2022-04-28 19:05:04.797;Nicola;2020-06-12;09:14:39.857000;6;2020;2020-06
577;Asciutte;2020-06-12 09:12:56.807;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-11-16 15:50:13.147;Nicola;2020-06-12;09:12:56.807000;6;2020;2020-06
84;Giovenche;2020-06-12 00:00:00.000;Parto;Normale;2022-04-28 19:05:04.797;Nicola;2020-06-12;00:00:00;6;2020;2020-06
85;Giovenche;2020-06-12 00:00:00.000;Parto;Normale;;Nicola;2020-06-12;00:00:00;6;2020;2020-06
577;Asciutte;2020-06-12 00:00:00.000;Parto;Normale;2021-11-16 15:50:13.147;Nicola;2020-06-12;00:00:00;6;2020;2020-06
859;Asciutte;2020-06-12 00:00:00.000;Parto;Normale;;Nicola;2020-06-12;00:00:00;6;2020;2020-06
626186;Manze al toro;2020-06-12 00:00:00.000;Ingresso;Nascita;;Nicola;2020-06-12;00:00:00;6;2020;2020-06
909;VMS 4;2020-06-11 11:33:02.310;Note;Generale;2021-06-04 15:23:17.277;Nicola;2020-06-11;11:33:02.310000;6;2020;2020-06
537;VMS 4;2020-06-11 11:32:47.210;Diagnosi/trattamento;"Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-11;11:32:47.210000;6;2020;2020-06
991;VMS 3;2020-06-11 11:32:34.123;Diagnosi/trattamento;"Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ";2022-01-11 10:27:24.630;Nicola;2020-06-11;11:32:34.123000;6;2020;2020-06
173;VMS 3;2020-06-11 11:31:58.757;Note;Generale;;Nicola;2020-06-11;11:31:58.757000;6;2020;2020-06
39;VMS 3;2020-06-11 11:31:28.773;Note;Generale;2021-07-01 10:00:45.610;Nicola;2020-06-11;11:31:28.773000;6;2020;2020-06
78;VMS 2;2020-06-11 11:30:59.540;Note;Generale;;Nicola;2020-06-11;11:30:59.540000;6;2020;2020-06
551;VMS 1;2020-06-11 11:30:15.673;Note;Generale;2020-08-26 14:28:30.957;Nicola;2020-06-11;11:30:15.673000;6;2020;2020-06
329;VMS 1;2020-06-11 11:30:02.850;Diagnosi/trattamento;"Dns: Follicolo destro; Posizione: (-); Trt: ; Fmc: ";2020-12-09 10:06:28.527;Nicola;2020-06-11;11:30:02.850000;6;2020;2020-06
558;Asciutte;2020-06-11 07:56:57.460;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-06-24 15:45:00.700;Nicola;2020-06-11;07:56:57.460000;6;2020;2020-06
541;VMS 4;2020-06-11 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;User1;2020-06-11;00:00:00.010000;6;2020;2020-06
541;VMS 4;2020-06-11 00:00:00.007;Calore;Herd Navigator;;User1;2020-06-11;00:00:00.007000;6;2020;2020-06
43;VMS 3;2020-06-11 00:00:00.000;Controllo gravidanza;+;;Nicola;2020-06-11;00:00:00;6;2020;2020-06
558;Asciutte;2020-06-11 00:00:00.000;Parto;Normale;2021-06-24 15:45:00.700;Nicola;2020-06-11;00:00:00;6;2020;2020-06
168;VMS 4;2020-06-10 13:58:13.823;Diagnosi/trattamento;"Dns: Corpo luteo sinistra; Posizione: (-); Trt: ; Fmc: ";2021-04-21 23:59:00.000;Nicola;2020-06-10;13:58:13.823000;6;2020;2020-06
62;VMS 1;2020-06-10 13:58:03.793;Diagnosi/trattamento;"Dns: Follicolo destro; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-10;13:58:03.793000;6;2020;2020-06
823;Asciutte;2020-06-10 07:51:33.117;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-03-04 14:41:37.023;Nicola;2020-06-10;07:51:33.117000;6;2020;2020-06
728;Asciutte;2020-06-10 07:50:37.067;Cambio gruppo;5, Asciutte -> 1, VMS 1;;Nicola;2020-06-10;07:50:37.067000;6;2020;2020-06
728;Asciutte;2020-06-10 00:00:00.000;Parto;Normale;;Nicola;2020-06-10;00:00:00;6;2020;2020-06
823;Asciutte;2020-06-10 00:00:00.000;Parto;Normale;2021-03-04 14:41:37.023;Nicola;2020-06-10;00:00:00;6;2020;2020-06
568;Asciutte;2020-06-09 18:42:45.167;Note;Generale;2021-06-20 12:04:35.603;Nicola;2020-06-09;18:42:45.167000;6;2020;2020-06
940;VMS 4;2020-06-09 18:38:47.240;Note;Generale;;Nicola;2020-06-09;18:38:47.240000;6;2020;2020-06
937;VMS 4;2020-06-09 18:38:30.657;Diagnosi/trattamento;"Dns: Follicolo destro; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-09;18:38:30.657000;6;2020;2020-06
930;VMS 4;2020-06-09 18:38:08.567;Note;Generale;;Nicola;2020-06-09;18:38:08.567000;6;2020;2020-06
534;VMS 4;2020-06-09 18:37:54.107;Note;Generale;;Nicola;2020-06-09;18:37:54.107000;6;2020;2020-06
960;VMS 3;2020-06-09 18:37:24.933;Diagnosi/trattamento;"Dns: Follicolo destro; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-09;18:37:24.933000;6;2020;2020-06
960;VMS 3;2020-06-09 18:37:13.640;Note;Generale;;Nicola;2020-06-09;18:37:13.640000;6;2020;2020-06
956;VMS 3;2020-06-09 18:37:02.550;Diagnosi/trattamento;"Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-09;18:37:02.550000;6;2020;2020-06
956;VMS 3;2020-06-09 18:36:54.250;Note;Generale;;Nicola;2020-06-09;18:36:54.250000;6;2020;2020-06
949;VMS 3;2020-06-09 18:36:22.740;Note;Generale;2021-12-07 09:39:42.997;Nicola;2020-06-09;18:36:22.740000;6;2020;2020-06
31;VMS 2;2020-06-09 18:34:23.397;Note;Generale;;Nicola;2020-06-09;18:34:23.397000;6;2020;2020-06
25;VMS 2;2020-06-09 18:34:01.043;Diagnosi/trattamento;"Dns: Rivedere; Posizione: (-); Trt: ; Fmc: ";2021-03-22 23:59:00.000;Nicola;2020-06-09;18:34:01.043000;6;2020;2020-06
14;VMS 2;2020-06-09 18:33:47.767;Diagnosi/trattamento;"Dns: Corpo luteo sinistra; Posizione: (-); Trt: ; Fmc: ";2022-04-11 17:15:41.043;Nicola;2020-06-09;18:33:47.767000;6;2020;2020-06
13;VMS 2;2020-06-09 18:33:37.360;Diagnosi/trattamento;"Dns: Follicolo destro; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-09;18:33:37.360000;6;2020;2020-06
83;Giovenche;2020-06-09 08:23:54.027;Cambio ID del transponder; -> 2363;2021-06-24 15:45:00.667;;2020-06-09;08:23:54.027000;6;2020;2020-06
83;Giovenche;2020-06-09 08:23:54.010;Cambio ID;472450 -> 83;2021-06-24 15:45:00.667;Nicola;2020-06-09;08:23:54.010000;6;2020;2020-06
539;Asciutte;2020-06-09 08:23:35.973;Cambio gruppo;5, Asciutte -> 1, VMS 1;;Nicola;2020-06-09;08:23:35.973000;6;2020;2020-06
568;Asciutte;2020-06-09 08:22:46.023;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-06-20 12:04:35.603;Nicola;2020-06-09;08:22:46.023000;6;2020;2020-06
824;Asciutte;2020-06-09 08:21:43.923;Cambio gruppo;5, Asciutte -> 1, VMS 1;2022-03-24 23:59:00.000;Nicola;2020-06-09;08:21:43.923000;6;2020;2020-06
83;Giovenche;2020-06-09 08:19:14.010;Cambio gruppo;22, Giovenche -> 2, VMS 2;2021-06-24 15:45:00.667;Nicola;2020-06-09;08:19:14.010000;6;2020;2020-06
938;VMS 4;2020-06-09 00:00:00.007;Calore;Herd Navigator;2021-03-04 14:41:37.070;Nicola;2020-06-09;00:00:00.007000;6;2020;2020-06
83;Giovenche;2020-06-09 00:00:00.000;Parto;Normale;2021-06-24 15:45:00.667;Nicola;2020-06-09;00:00:00;6;2020;2020-06
539;Asciutte;2020-06-09 00:00:00.000;Parto;Normale;;Nicola;2020-06-09;00:00:00;6;2020;2020-06
568;Asciutte;2020-06-09 00:00:00.000;Parto;Normale;2021-06-20 12:04:35.603;Nicola;2020-06-09;00:00:00;6;2020;2020-06
824;Asciutte;2020-06-09 00:00:00.000;Parto;Normale;2022-03-24 23:59:00.000;Nicola;2020-06-09;00:00:00;6;2020;2020-06
912;VMS 2;2020-06-09 00:00:00.000;Controllo gravidanza;+;2021-11-16 15:50:13.177;Nicola;2020-06-09;00:00:00;6;2020;2020-06
4175;Asciutte;2020-06-08 14:49:54.270;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;Nicola;2020-06-08;14:49:54.270000;6;2020;2020-06
939;VMS 4;2020-06-08 14:41:00.263;Diagnosi/trattamento;"Dns: Follicolo destro; Posizione: (-); Trt: ; Fmc: ";2021-03-04 14:41:37.070;Nicola;2020-06-08;14:41:00.263000;6;2020;2020-06
644;VMS 4;2020-06-08 14:40:49.890;Diagnosi/trattamento;"Dns: Corpo luteo destra; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-08;14:40:49.890000;6;2020;2020-06
541;VMS 4;2020-06-08 14:40:39.810;Note;Generale;;Nicola;2020-06-08;14:40:39.810000;6;2020;2020-06
536;VMS 4;2020-06-08 14:40:27.317;Diagnosi/trattamento;"Dns: Corpo luteo sinistra; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-08;14:40:27.317000;6;2020;2020-06
468;VMS 4;2020-06-08 14:40:17.003;Note;Generale;2021-04-01 14:47:48.293;Nicola;2020-06-08;14:40:17.003000;6;2020;2020-06
29;VMS 2;2020-06-08 14:38:46.630;Diagnosi/trattamento;"Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ";2021-07-30 14:27:34.950;Nicola;2020-06-08;14:38:46.630000;6;2020;2020-06
30;VMS 2;2020-06-08 00:00:00.000;Controllo gravidanza;+;;Nicola;2020-06-08;00:00:00;6;2020;2020-06
33;VMS 2;2020-06-08 00:00:00.000;Controllo gravidanza;+;;Nicola;2020-06-08;00:00:00;6;2020;2020-06
34;VMS 2;2020-06-08 00:00:00.000;Controllo gravidanza;+;;Nicola;2020-06-08;00:00:00;6;2020;2020-06
959;VMS 4;2020-06-07 18:23:14.143;Note;Generale;;Nicola;2020-06-07;18:23:14.143000;6;2020;2020-06
66;VMS 2;2020-06-07 18:19:35.733;Diagnosi/trattamento;"Dns: Follicolo destro; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-07;18:19:35.733000;6;2020;2020-06
66;VMS 2;2020-06-07 18:18:59.573;Note;Generale;;Nicola;2020-06-07;18:18:59.573000;6;2020;2020-06
82;Giovenche;2020-06-07 10:30:41.173;Cambio ID;472474 -> 82;2022-04-11 17:16:14.263;Nicola;2020-06-07;10:30:41.173000;6;2020;2020-06
82;Giovenche;2020-06-07 10:30:41.173;Cambio ID del transponder; -> 2728;2022-04-11 17:16:14.263;;2020-06-07;10:30:41.173000;6;2020;2020-06
82;Giovenche;2020-06-07 10:26:09.347;Cambio gruppo;22, Giovenche -> 2, VMS 2;2022-04-11 17:16:14.263;Nicola;2020-06-07;10:26:09.347000;6;2020;2020-06
542;Asciutte;2020-06-07 10:24:20.710;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-04-01 14:47:02.283;Nicola;2020-06-07;10:24:20.710000;6;2020;2020-06
82;Giovenche;2020-06-07 00:00:00.000;Parto;Normale;2022-04-11 17:16:14.263;Nicola;2020-06-07;00:00:00;6;2020;2020-06
542;Asciutte;2020-06-07 00:00:00.000;Parto;"Normale; 626185";2021-04-01 14:47:02.283;Nicola;2020-06-07;00:00:00;6;2020;2020-06
626185;Vitelli;2020-06-07 00:00:00.000;Ingresso;Nascita;;User1;2020-06-07;00:00:00;6;2020;2020-06
719;Asciutte;2020-06-06 09:30:20.413;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-11-16 15:50:13.160;Nicola;2020-06-06;09:30:20.413000;6;2020;2020-06
56;VMS 3;2020-06-06 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; Caravaggio; Caravaggio; Unknown Brand; UnknownBreeder";;User1;2020-06-06;00:00:00.010000;6;2020;2020-06
57;VMS 3;2020-06-06 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; Caruso; Caruso; Unknown Brand; UnknownBreeder";;User1;2020-06-06;00:00:00.010000;6;2020;2020-06
58;VMS 3;2020-06-06 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; Caruso; Caruso; Unknown Brand; UnknownBreeder";2021-06-04 15:23:17.247;User1;2020-06-06;00:00:00.010000;6;2020;2020-06
60;VMS 3;2020-06-06 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; Caruso; Caruso; Unknown Brand; UnknownBreeder";;User1;2020-06-06;00:00:00.010000;6;2020;2020-06
165;Manze al toro;2020-06-06 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-04-02 09:30:37.487;User1;2020-06-06;00:00:00.010000;6;2020;2020-06
644;VMS 4;2020-06-06 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;User1;2020-06-06;00:00:00.010000;6;2020;2020-06
901;VMS 4;2020-06-06 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;User1;2020-06-06;00:00:00.010000;6;2020;2020-06
56;VMS 3;2020-06-06 00:00:00.007;Calore;Herd Navigator;;User1;2020-06-06;00:00:00.007000;6;2020;2020-06
57;VMS 3;2020-06-06 00:00:00.007;Calore;Herd Navigator;;User1;2020-06-06;00:00:00.007000;6;2020;2020-06
58;VMS 3;2020-06-06 00:00:00.007;Calore;Herd Navigator;2021-06-04 15:23:17.247;User1;2020-06-06;00:00:00.007000;6;2020;2020-06
60;VMS 3;2020-06-06 00:00:00.007;Calore;Herd Navigator;;User1;2020-06-06;00:00:00.007000;6;2020;2020-06
165;Manze al toro;2020-06-06 00:00:00.007;Calore;Herd Navigator;2021-04-02 09:30:37.487;User1;2020-06-06;00:00:00.007000;6;2020;2020-06
644;VMS 4;2020-06-06 00:00:00.007;Calore;Herd Navigator;;User1;2020-06-06;00:00:00.007000;6;2020;2020-06
901;VMS 4;2020-06-06 00:00:00.007;Calore;Herd Navigator;;User1;2020-06-06;00:00:00.007000;6;2020;2020-06
719;Asciutte;2020-06-06 00:00:00.000;Parto;Normale;2021-11-16 15:50:13.160;Nicola;2020-06-06;00:00:00;6;2020;2020-06
74;VMS 2;2020-06-05 10:22:21.553;Note;Generale;2021-03-04 14:41:37.010;Nicola;2020-06-05;10:22:21.553000;6;2020;2020-06
81;Giovenche;2020-06-05 09:32:31.277;Cambio ID;472506 -> 81;2021-06-24 15:45:00.667;Nicola;2020-06-05;09:32:31.277000;6;2020;2020-06
81;Giovenche;2020-06-05 09:32:31.277;Cambio ID del transponder; -> 9114;2021-06-24 15:45:00.667;;2020-06-05;09:32:31.277000;6;2020;2020-06
81;Giovenche;2020-06-05 09:27:52.103;Cambio gruppo;22, Giovenche -> 2, VMS 2;2021-06-24 15:45:00.667;Nicola;2020-06-05;09:27:52.103000;6;2020;2020-06
957;Asciutte;2020-06-05 09:24:53.127;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-04-01 14:47:02.330;Nicola;2020-06-05;09:24:53.127000;6;2020;2020-06
81;Giovenche;2020-06-05 00:00:00.000;Parto;"Normale; 626183";2021-06-24 15:45:00.667;Nicola;2020-06-05;00:00:00;6;2020;2020-06
901;VMS 4;2020-06-05 00:00:00.000;Controllo gravidanza;-;;Nicola;2020-06-05;00:00:00;6;2020;2020-06
957;Asciutte;2020-06-05 00:00:00.000;Parto;"Normale; 626184";2021-04-01 14:47:02.330;Nicola;2020-06-05;00:00:00;6;2020;2020-06
626183;Vitelli;2020-06-05 00:00:00.000;Ingresso;Nascita;;User1;2020-06-05;00:00:00;6;2020;2020-06
626184;Vitelli;2020-06-05 00:00:00.000;Ingresso;Nascita;;User1;2020-06-05;00:00:00;6;2020;2020-06
981;Asciutte;2020-06-04 11:32:59.547;Cambio ID del transponder;5132 -> ;2020-06-04 11:27:45.680;;2020-06-04;11:32:59.547000;6;2020;2020-06
981;Asciutte;2020-06-04 11:27:45.680;Riforma;"Morto; Altro";2020-06-04 11:27:45.680;Nicola;2020-06-04;11:27:45.680000;6;2020;2020-06
981;Asciutte;2020-06-04 11:22:45.680;Cambio gruppo;5, Asciutte -> ;2020-06-04 11:27:45.680;Nicola;2020-06-04;11:22:45.680000;6;2020;2020-06
929;Asciutte;2020-06-04 07:22:59.037;Cambio gruppo;5, Asciutte -> 3, VMS 3;2021-04-01 14:47:02.330;Nicola;2020-06-04;07:22:59.037000;6;2020;2020-06
41;VMS 3;2020-06-04 00:00:00.000;Controllo gravidanza;+;2021-11-16 15:50:13.083;Nicola;2020-06-04;00:00:00;6;2020;2020-06
916;VMS 3;2020-06-04 00:00:00.000;Controllo gravidanza;+;2022-01-25 23:59:00.000;Nicola;2020-06-04;00:00:00;6;2020;2020-06
929;Asciutte;2020-06-04 00:00:00.000;Parto;"Normale; 626182";2021-04-01 14:47:02.330;Nicola;2020-06-04;00:00:00;6;2020;2020-06
626182;Vitelli;2020-06-04 00:00:00.000;Ingresso;Nascita;;User1;2020-06-04;00:00:00;6;2020;2020-06
12;VMS 2;2020-06-03 17:23:01.697;Diagnosi/trattamento;"Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ";2021-06-04 15:23:17.230;Nicola;2020-06-03;17:23:01.697000;6;2020;2020-06
143;VMS 1;2020-06-03 17:22:52.760;Diagnosi/trattamento;"Dns: Rivedere; Posizione: (-); Trt: ; Fmc: ";2020-07-01 14:12:00.460;Nicola;2020-06-03;17:22:52.760000;6;2020;2020-06
556;VMS 1;2020-06-03 17:22:43.710;Diagnosi/trattamento;"Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-03;17:22:43.710000;6;2020;2020-06
92;VMS 4;2020-06-03 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-04-01 14:47:48.263;User1;2020-06-03;00:00:00.010000;6;2020;2020-06
92;VMS 4;2020-06-03 00:00:00.007;Calore;Herd Navigator;2021-04-01 14:47:48.263;User1;2020-06-03;00:00:00.007000;6;2020;2020-06
942;VMS 3;2020-06-02 23:32:51.820;Cambio ID del transponder;7449 -> 347;2020-12-14 09:50:39.487;;2020-06-02;23:32:51.820000;6;2020;2020-06
277;VMS 1;2020-06-02 18:53:16.693;Asciutta;Dry Off;2021-06-24 15:45:00.683;Nicola;2020-06-02;18:53:16.693000;6;2020;2020-06
830;VMS 1;2020-06-02 18:52:29.363;Asciutta;Dry Off;;Nicola;2020-06-02;18:52:29.363000;6;2020;2020-06
502;VMS 4;2020-06-02 18:49:41.560;Diagnosi/trattamento;"Dns: Ritenzione placenta; Posizione: (-); Trt: ; Fmc: ";2022-03-16 15:14:55.440;Nicola;2020-06-02;18:49:41.560000;6;2020;2020-06
9;VMS 2;2020-06-02 18:47:15.920;Note;Generale;;Nicola;2020-06-02;18:47:15.920000;6;2020;2020-06
8;VMS 2;2020-06-02 18:47:06.013;Diagnosi/trattamento;"Dns: Rivedere; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-02;18:47:06.013000;6;2020;2020-06
6;VMS 2;2020-06-02 18:46:32.973;Diagnosi/trattamento;"Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-02;18:46:32.973000;6;2020;2020-06
830;VMS 1;2020-06-02 15:19:30.543;Cambio gruppo;1, VMS 1 -> 5, Asciutte;;Nicola;2020-06-02;15:19:30.543000;6;2020;2020-06
277;VMS 1;2020-06-02 15:19:14.833;Cambio gruppo;1, VMS 1 -> 5, Asciutte;2021-06-24 15:45:00.683;Nicola;2020-06-02;15:19:14.833000;6;2020;2020-06
751;Asciutte;2020-06-02 14:32:20.833;Cambio gruppo;5, Asciutte -> 1, VMS 1;;Nicola;2020-06-02;14:32:20.833000;6;2020;2020-06
867;Asciutte;2020-06-02 14:31:31.913;Cambio gruppo;5, Asciutte -> 1, VMS 1;;Nicola;2020-06-02;14:31:31.913000;6;2020;2020-06
50;VMS 3;2020-06-02 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; Bolivar; Bolivar; Unknown Brand; UnknownBreeder";2021-04-01 14:47:02.270;Nicola;2020-06-02;00:00:00.010000;6;2020;2020-06
51;VMS 3;2020-06-02 00:00:00.010;Inseminazione;"Artificial Insemination; Bolivar; Bolivar; Unknown Brand; UnknownBreeder";;Nicola;2020-06-02;00:00:00.010000;6;2020;2020-06
52;VMS 3;2020-06-02 00:00:00.010;Inseminazione;"Artificial Insemination; Caruso; Caruso; Unknown Brand; UnknownBreeder";2021-06-30 11:40:17.893;Nicola;2020-06-02;00:00:00.010000;6;2020;2020-06
53;VMS 3;2020-06-02 00:00:00.010;Inseminazione;"Artificial Insemination; Caruso; Caruso; Unknown Brand; UnknownBreeder";;Nicola;2020-06-02;00:00:00.010000;6;2020;2020-06
54;VMS 3;2020-06-02 00:00:00.010;Inseminazione;"Artificial Insemination; Bolivar; Bolivar; Unknown Brand; UnknownBreeder";2021-06-04 15:23:17.247;Nicola;2020-06-02;00:00:00.010000;6;2020;2020-06
55;VMS 3;2020-06-02 00:00:00.010;Inseminazione;"Artificial Insemination; Bolivar; Bolivar; Unknown Brand; UnknownBreeder";2020-07-10 14:52:38.317;Nicola;2020-06-02;00:00:00.010000;6;2020;2020-06
50;VMS 3;2020-06-02 00:00:00.007;Calore;Herd Navigator;2021-04-01 14:47:02.270;Nicola;2020-06-02;00:00:00.007000;6;2020;2020-06
51;VMS 3;2020-06-02 00:00:00.007;Calore;Herd Navigator;;Nicola;2020-06-02;00:00:00.007000;6;2020;2020-06
52;VMS 3;2020-06-02 00:00:00.007;Calore;Herd Navigator;2021-06-30 11:40:17.893;Nicola;2020-06-02;00:00:00.007000;6;2020;2020-06
53;VMS 3;2020-06-02 00:00:00.007;Calore;Herd Navigator;;Nicola;2020-06-02;00:00:00.007000;6;2020;2020-06
54;VMS 3;2020-06-02 00:00:00.007;Calore;Herd Navigator;2021-06-04 15:23:17.247;Nicola;2020-06-02;00:00:00.007000;6;2020;2020-06
55;VMS 3;2020-06-02 00:00:00.007;Calore;Herd Navigator;2020-07-10 14:52:38.317;Nicola;2020-06-02;00:00:00.007000;6;2020;2020-06
751;Asciutte;2020-06-02 00:00:00.000;Parto;Normale;;Nicola;2020-06-02;00:00:00;6;2020;2020-06
867;Asciutte;2020-06-02 00:00:00.000;Parto;Normale;;Nicola;2020-06-02;00:00:00;6;2020;2020-06
445;VMS 4;2020-06-01 14:10:05.630;Note;Generale;;Nicola;2020-06-01;14:10:05.630000;6;2020;2020-06
92;VMS 4;2020-06-01 14:09:54.367;Diagnosi/trattamento;"Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ";2021-04-01 14:47:48.263;Nicola;2020-06-01;14:09:54.367000;6;2020;2020-06
44;VMS 3;2020-06-01 14:09:07.147;Note;Generale;2020-08-26 14:25:47.270;Nicola;2020-06-01;14:09:07.147000;6;2020;2020-06
80;Giovenche;2020-06-01 14:08:01.333;Diagnosi/trattamento;"Dns: Prolasso uterino; Posizione: (-); Trt: ; Fmc: ";;Nicola;2020-06-01;14:08:01.333000;6;2020;2020-06
32;VMS 2;2020-06-01 14:07:42.457;Note;Generale;;Nicola;2020-06-01;14:07:42.457000;6;2020;2020-06
